R2_HW,RMSE_HW,MAE_HW,R2_FW,RMSE_FW,MAE_FW,fold,epochs
0.9214829206466675,25.244311607859057,19.02646827697754,0.9537346363067627,32.55187791601853,26.460426330566406,0,90
0.7116382122039795,54.37026514945347,27.821035385131836,0.8147932291030884,66.06616223884016,39.04502868652344,1,70
0.5714677572250366,41.227401184144966,31.8985652923584,0.8701645135879517,59.69729345374985,45.02566146850586,2,44
0.6199227571487427,48.55097594925358,35.15992736816406,0.888803243637085,62.07535624960702,49.2183952331543,3,42
0.8647546172142029,30.058016817481487,24.950395584106445,0.9562384486198425,36.46847719745866,25.938512802124023,4,72
