R2_HW,RMSE_HW,MAE_HW,R2_FW,RMSE_FW,MAE_FW,fold,k,epochs
0.9264182448387146,24.43805571019371,18.381057739257812,0.9519550204277039,33.172020357076725,26.758625030517578,0,10,85
0.7137672901153564,54.1691708655913,30.991565704345703,0.8528993129730225,58.8786697701829,34.46253204345703,1,10,46
0.5655566453933716,41.51077167482029,32.02791213989258,0.8725452423095703,59.14744841746662,44.44063186645508,2,10,39
0.6223136186599731,48.39802827207943,34.23237991333008,0.8901758193969727,61.691051933581704,49.63883972167969,3,10,36
0.87669837474823,28.70010105872887,23.654634475708008,0.9569113850593567,36.18698894554937,26.15946388244629,4,10,67
